"","algorithm","replicate","instance","group","result"
"742",1,5,42,10,1945516.32299301
"743",1,12,22,6,365312.250524518
"744",1,30,14,4,140154.496697269
"745",1,3,148,34,10196688.9262115
"746",2,14,38,9,476820.383813732
"747",2,9,105,24,6445940.67252373
"748",2,2,7,2,0.0127751466037025
"749",2,28,9,3,6.36570990093166
"750",1,8,96,22,5355315.89012804
"751",1,22,56,13,3488546.98604345
"752",2,30,137,32,7915714.93882506
"753",2,30,22,6,122470.277145402
"754",2,21,68,16,3470109.56598568
"755",2,21,37,9,798465.581554027
"756",2,2,6,2,0.0710511027813112
"757",2,18,108,25,7627371.09649988
"758",2,1,86,20,5923185.01376789
"759",2,6,13,3,381.813039763864
"760",1,12,103,24,7657575.0865401
"761",1,2,127,29,9919085.12547395
"762",1,27,125,29,9076204.53116598
"763",2,22,62,15,3647024.42640093
"764",2,2,30,7,562342.625894281
"765",2,15,76,18,4749571.37015029
"766",2,1,62,15,3758472.33863887
"767",1,27,137,32,9648353.2666661
"768",2,19,90,21,5629185.046057
"769",2,13,105,24,8012179.67891627
"770",1,18,40,10,1744873.90018562
"771",1,24,117,27,7942906.87755931
"772",2,1,32,8,123882.178424727
"773",1,30,113,26,7537699.1703219
"774",1,24,120,28,7434276.43616493
"775",2,4,90,21,5301591.23038636
"776",1,10,101,24,7193082.47495237
"777",1,14,113,26,8599716.8934309
"778",2,20,66,16,4578078.24698517
"779",2,4,48,11,1413954.07565118
"780",2,21,146,34,10055817.7763125
"781",2,19,144,33,11695355.9706449
"782",1,2,51,12,1410186.26385827
"783",1,21,131,30,8442799.28282728
"784",1,27,145,34,10151346.4688711
"785",1,15,39,9,1238089.24092891
"786",2,25,95,22,6937139.06905408
"787",2,5,134,31,7748404.73062482
"788",1,3,37,9,1535478.26696538
"789",2,16,140,32,11223997.7174142
"790",2,20,32,8,372859.718137611
"791",1,17,82,19,5206170.00820603
"792",2,17,144,33,11425123.7364721
"793",2,18,94,22,5913367.6160894
"794",2,22,26,6,311349.273904608
"795",1,13,150,35,11338613.9210467
"796",2,27,24,6,176963.415435107
"797",1,9,130,30,9838882.21044351
"798",2,23,24,6,120529.159373005
"799",1,27,42,10,2136106.6649661
"800",1,9,102,24,7213589.70077023
"801",2,9,5,2,3.3498002385421e-05
"802",2,23,97,23,7065073.08467531
"803",2,18,78,18,4510098.79065925
"804",1,23,9,3,5182.74731419182
"805",2,22,84,20,5583963.60198107
"806",1,6,55,13,3190200.66175352
"807",1,20,120,28,9278871.13135402
"808",2,8,54,13,1588347.0663598
"809",1,2,138,32,11050099.1380096
"810",2,18,84,20,5414079.60650111
"811",1,11,67,16,4333256.41520106
"812",1,8,107,25,7325304.96385589
"813",2,11,53,13,3121496.22654786
"814",2,27,73,17,4710396.15193626
"815",2,16,135,31,9320720.8429337
"816",1,26,49,12,2555161.33519641
"817",1,24,46,11,2277616.48890674
"818",2,3,59,14,3970167.57937952
"819",2,3,82,19,5492482.22678612
"820",2,7,94,22,4666343.46593965
"821",2,29,80,19,5812049.09905837
"822",2,25,37,9,516625.277704372
"823",1,24,148,34,11641717.9066618
"824",2,21,113,26,7409823.19570276
"825",2,2,67,16,4190435.71857012
"826",2,2,136,32,10887516.3294699
"827",2,17,147,34,11858808.713813
"828",2,9,70,16,4029731.93717389
"829",2,28,149,34,11531818.1227812
"830",1,10,96,22,5251911.87666128
"831",1,15,81,19,5180090.18091528
"832",2,7,150,35,11861124.5721435
"833",2,9,30,7,102596.125250596
"834",1,8,45,11,1650992.61997769
"835",2,18,8,2,4.67855872296605
"836",2,1,50,12,1294892.64042907
"837",2,30,134,31,9273280.93259163
"838",2,9,112,26,7143357.24196056
"839",2,21,133,31,9623600.22133953
"840",2,16,137,32,10763500.2294277
"841",2,1,115,27,7613756.65359146
"842",1,23,98,23,7067846.02263021
"843",2,17,14,4,315.564867129343
"844",2,9,126,29,10405549.6503024
"845",1,23,51,12,2397062.11918147
"846",2,13,122,28,7691979.24730773
"847",2,25,25,6,313340.161332238
"848",2,21,126,29,9865913.01393534
"849",2,13,53,13,2367904.78446231
"850",2,20,27,7,155138.506424491
"851",2,26,57,14,2596564.19490032
"852",2,2,52,12,2591140.63753249
"853",2,20,110,26,7173886.5810461
"854",2,6,67,16,3986612.669065
"855",2,23,10,3,6.56017274815536
"856",2,26,70,16,3403832.65071361
"857",1,25,104,24,6935750.64503611
"858",1,12,28,7,749445.888938541
"859",2,25,70,16,4735441.61677986
"860",2,30,97,23,6051202.29621814
"861",2,26,30,7,210772.302224108
"862",1,6,18,5,328729.125915183
"863",1,21,147,34,12576646.7347853
"864",1,7,10,3,28717.0632424624
"865",1,28,84,20,5788313.99808685
"866",2,11,63,15,3757346.51689844
"867",1,12,81,19,5026275.75888024
"868",1,14,42,10,1580744.76093661
"869",2,17,33,8,272764.295709223
"870",1,22,14,4,148066.278218077
"871",2,20,26,6,50508.1160125073
"872",2,30,123,29,9197812.29281956
"873",1,19,19,5,250052.595943811
"874",2,18,142,33,10896508.3618898
"875",1,11,129,30,9359452.12288693
"876",1,13,67,16,3505092.43427346
"877",2,23,99,23,7266446.73617154
"878",2,25,137,32,9693992.74455414
"879",2,24,49,12,884530.313211489
"880",1,4,33,8,855192.900577605
"881",1,7,86,20,5991131.43346648
"882",2,13,34,8,433032.246827669
"883",2,16,133,31,8711005.06768506
"884",1,26,121,28,8723220.48982938
"885",2,21,13,3,431.842526825528
"886",2,14,45,11,1276739.96840119
"887",2,28,69,16,4156133.64019997
"888",1,13,83,19,5349120.45513205
"889",2,20,6,2,0.0199666091404565
"890",2,11,57,14,3563210.41068522
"891",1,3,72,17,4262599.62492894
"892",2,17,73,17,4621405.59245338
"893",1,16,45,11,2599956.19748543
"894",2,13,97,23,6763310.02237738
"895",1,14,18,5,293073.424716183
"896",2,9,83,19,5489306.94681123
"897",2,20,23,6,77388.0131249891
"898",2,13,96,22,6781314.95206268
"899",1,23,63,15,3546138.34572092
"900",1,7,29,7,911213.799896805
"901",2,6,44,11,925965.223844832
"902",1,13,122,28,9046714.90406886
"903",1,12,36,9,1628952.24780119
"904",1,1,82,19,4905660.00899809
"905",1,16,101,24,6813437.45971061
"906",1,20,109,25,8211176.90413831
"907",2,29,18,5,86783.876729568
"908",1,11,46,11,2541626.79502354
"909",2,29,98,23,6256151.31387051
"910",2,7,111,26,7291976.60842591
"911",1,12,31,8,1043954.63798412
"912",2,15,4,1,3.94528862223787e-13
"913",1,28,129,30,9149945.64605631
"914",1,17,120,28,7814612.01165853
"915",2,29,72,17,3709020.00015483
"916",2,9,51,12,2636217.47434634
"917",2,29,137,32,9943478.67082876
"918",1,25,71,17,3940979.28521509
"919",2,4,37,9,905365.483362936
"920",2,9,38,9,1120565.24308293
"921",2,20,85,20,5770831.63167965
"922",2,9,64,15,3945076.9430186
"923",2,1,126,29,9441866.97815293
"924",2,27,47,11,716146.411495015
"925",2,3,137,32,8755945.17323072
"926",1,11,90,21,6123366.1931322
"927",1,27,122,28,9268973.74596892
"928",1,5,76,18,4759464.1520183
"929",2,27,57,14,2904472.03767734
"930",1,22,116,27,6255708.97025437
"931",2,6,31,8,173001.930990911
"932",1,27,12,3,105576.431422121
"933",1,16,16,4,221212.701823749
"934",1,26,17,4,239197.14151371
"935",2,7,52,12,2797062.4102238
"936",2,25,7,2,3.98441328829781
"937",1,17,71,17,4445636.59353088
"938",2,12,5,2,1.05170270310768e-05
"939",2,27,67,16,3667381.47914643
"940",2,30,41,10,997892.120428454
"941",2,3,104,24,6617964.24280529
"942",1,26,80,19,5255116.71481717
"943",1,15,142,33,11442203.9098948
"944",1,27,37,9,1933449.65965794
"945",2,20,4,1,3.70142878517096
"946",1,5,45,11,1978632.38990281
"947",2,28,26,6,20518.2948348965
"948",1,1,139,32,10226737.1974048
"949",1,26,90,21,6472741.74645805
"950",2,16,38,9,632151.033299322
"951",1,1,92,21,6307516.84614228
"952",1,20,25,6,676936.035422761
"953",2,6,126,29,10428823.9750261
"954",1,3,92,21,5592876.82136284
"955",1,5,73,17,4747021.54970741
"956",1,17,104,24,8078881.27262667
"957",2,1,7,2,0.0982008263734756
"958",1,9,40,10,1509152.57852301
"959",1,18,72,17,4500152.53001517
"960",2,6,39,9,785359.021932641
"961",1,17,113,26,7212040.88810675
"962",1,30,118,27,7751952.8886623
"963",2,16,45,11,1215628.52174197
"964",1,16,66,16,3748599.28260077
"965",2,25,5,2,1.26660341749908e-05
"966",1,20,85,20,4835452.98816249
"967",1,21,70,16,3715437.91021874
"968",2,5,77,18,4985228.77297611
"969",2,12,121,28,8237926.10903358
"970",1,28,20,5,398863.210106137
"971",1,2,135,31,8656552.2332237
"972",1,8,108,25,7076593.38060968
"973",2,1,61,14,3320956.09224487
"974",2,11,113,26,7903075.06339306
"975",1,7,21,5,302003.599608052
"976",1,25,2,1,0.039127031021938
"977",2,22,130,30,8811090.71246335
"978",1,14,70,16,3986156.25949377
"979",2,16,48,11,1399829.91950394
"980",2,23,11,3,18.1997724089407
"981",1,10,103,24,8022380.01006257
"982",2,7,50,12,1131360.93813465
"983",1,5,95,22,6798175.85929958
"984",1,20,130,30,9511341.31340901
"985",2,17,53,13,3467810.1921513
"986",2,28,120,28,8889296.26755337
"987",1,21,124,29,9591783.37474053
"988",2,5,84,20,4839299.88952571
"989",2,7,14,4,52.5968905578689
"990",2,23,17,4,371.583459866031
"991",2,20,76,18,4055270.80886512
"992",1,24,39,9,1395043.07366916
"993",2,7,104,24,7346082.55810631
"994",2,3,56,13,3087677.9085612
"995",2,14,127,29,8499814.56088173
"996",1,8,124,29,9376568.60817269
"997",1,20,7,2,630.066244410565
"998",1,7,54,13,3350161.85094648
"999",1,1,70,16,4831135.74552721
"1000",1,14,11,3,27121.0585197952
"1001",2,22,67,16,4458816.4803233
"1002",1,29,131,30,8472060.29223719
"1003",2,18,126,29,9877944.07529097
"1004",1,30,49,12,2220200.78483529
"1005",1,2,27,7,614521.211305906
"1006",1,18,84,20,4918530.74568947
"1007",2,28,104,24,5893893.8318461
"1008",1,9,28,7,691230.401852774
"1009",1,15,46,11,2032723.88339683
"1010",2,28,119,28,9038327.38801001
"1011",2,14,99,23,6709971.09748522
"1012",1,23,90,21,5259865.06175664
"1013",2,25,6,2,3.97396516647224
"1014",2,29,5,2,2.3557191107691e-07
"1015",1,19,90,21,6522464.98881689
"1016",2,5,7,2,4.28602164797147
"1017",2,3,145,34,10005030.820871
"1018",1,8,7,2,603.382564228729
"1019",2,20,46,11,562920.173045715
"1020",1,19,21,5,389181.622244541
"1021",1,15,115,27,8888567.77162286
"1022",2,4,89,21,4745426.33095903
"1023",1,25,111,26,8134884.63518981
"1024",2,29,8,2,4.09115563807259
"1025",2,14,122,28,9474791.15416812
"1026",1,21,4,1,4.95114642722064
"1027",2,24,61,14,2699994.79080672
"1028",1,14,142,33,11264746.7841321
"1029",1,28,61,14,3848783.46201712
"1030",1,27,150,35,11322688.4483492
"1031",2,18,119,28,9096625.93874974
"1032",2,14,123,29,7349623.80148039
"1033",1,26,102,24,7804887.0052369
"1034",1,9,117,27,9000275.86460132
"1035",1,1,19,5,171701.631883217
"1036",1,29,125,29,9121851.1899015
"1037",1,8,81,19,5186024.31620957
"1038",2,15,59,14,3658388.24437796
"1039",1,2,95,22,6737320.28200723
"1040",2,14,37,9,363925.514345916
"1041",2,20,130,30,10026403.3562639
"1042",1,8,88,21,5849534.69881705
"1043",1,28,41,10,2238106.21759244
"1044",2,20,57,14,1390265.57487512
"1045",1,3,22,6,367064.699470334
"1046",1,24,146,34,11361987.6423583
"1047",2,30,12,3,51.5622392139935
"1048",1,21,72,17,4424448.20068729
"1049",1,6,78,18,3881997.8895761
"1050",1,22,64,15,4101136.0934126
"1051",2,29,113,26,8469465.18871354
"1052",1,6,89,21,5704128.35062718
"1053",1,9,106,25,7707180.54145999
"1054",1,22,80,19,3831546.71872024
"1055",1,18,128,30,10336177.7358166
"1056",1,22,76,18,3831723.76044365
"1057",1,24,54,13,2915294.56191533
"1058",2,2,101,24,6439351.07133415
"1059",1,1,52,12,3173860.64902964
"1060",2,12,41,10,847185.40717954
"1061",2,28,122,28,9475497.27645317
"1062",2,21,144,33,9936104.49569714
"1063",1,7,129,30,9375796.48263564
"1064",2,24,86,20,5647881.35652004
"1065",2,30,121,28,8450732.16675521
"1066",1,19,54,13,2319045.72750197
"1067",1,29,95,22,6700254.87123503
"1068",1,5,52,12,3145393.37044637
"1069",1,27,56,13,3562278.48328722
"1070",2,2,61,14,4270259.06634352
"1071",1,23,43,10,1647694.1164057
"1072",1,13,51,12,2289731.65067822
"1073",2,23,33,8,368103.059633672
"1074",1,29,86,20,4997313.55761275
"1075",2,21,78,18,5605264.16350177
"1076",2,5,130,30,9625578.55816119
"1077",2,8,81,19,5182616.68127118
"1078",2,29,47,11,1471150.38912333
"1079",2,20,35,8,320849.628603057
"1080",1,26,143,33,11517613.5437869
"1081",1,26,26,6,444060.733135389
"1082",1,20,93,22,5879701.29069437
"1083",2,15,26,6,197083.669483385
"1084",2,3,117,27,8223413.06371846
"1085",1,20,23,6,546229.820109643
"1086",2,25,82,19,5625191.01977887
"1087",1,26,19,5,382961.568418402
"1088",1,5,140,32,10176359.502421
"1089",1,13,11,3,80302.4852219845
"1090",2,13,14,4,909.534882444776
"1091",2,21,83,19,5620062.28114474
"1092",2,15,150,35,10898806.6925956
"1093",1,29,15,4,165704.457766438
"1094",1,19,79,19,5478008.90532978
"1095",2,7,121,28,9409910.02725895
"1096",1,13,39,9,1294467.63374453
"1097",1,5,148,34,11095711.0065561
"1098",1,13,105,24,7239953.08584415
"1099",1,18,112,26,7458628.35931977
"1100",2,28,59,14,3105681.10452475
"1101",2,13,82,19,5072411.56538645
"1102",2,16,75,18,4602951.02556422
"1103",1,4,77,18,5116987.00014543
"1104",2,29,86,20,4915068.4740615
"1105",1,30,36,9,1353893.91450843
"1106",1,25,90,21,5742727.68787954
"1107",1,20,56,13,3160013.34566012
"1108",2,21,149,34,11605636.4507464
"1109",2,29,70,16,3465519.40426682
"1110",1,20,29,7,765036.646874866
"1111",2,22,57,14,3252079.42907552
"1112",1,1,32,8,1116687.13523882
"1113",1,3,97,23,6058073.81404767
"1114",1,10,126,29,9202098.43189818
"1115",2,7,110,26,7630855.66438817
"1116",2,5,46,11,833191.822629357
"1117",2,13,18,5,63260.9849748567
"1118",2,29,38,9,2251820.49284711
"1119",2,17,111,26,7794935.74020461
"1120",1,25,9,3,14911.3565832002
"1121",2,10,97,23,6540056.85847998
"1122",2,13,36,9,688938.680049869
"1123",1,4,65,15,3646237.4483303
"1124",2,15,107,25,7081483.82139919
"1125",2,15,123,29,8339634.74720641
"1126",2,2,113,26,8136542.09479909
"1127",2,30,15,4,64.3984696765747
"1128",2,1,33,8,468467.698317994
"1129",2,23,96,22,6245444.93530599
"1130",2,3,65,15,3418706.87735831
"1131",1,1,72,17,3587116.13507826
"1132",1,7,147,34,10794052.1454237
"1133",2,11,23,6,88799.2009471736
"1134",2,16,61,14,2997977.26056456
"1135",1,14,90,21,6173370.39940884
"1136",2,8,142,33,11193838.2566824
"1137",1,15,56,13,2418078.08120793
"1138",1,12,93,22,6261345.21309547
"1139",1,19,97,23,4749330.42767043
"1140",1,16,63,15,2026663.9169276
"1141",2,5,49,12,1091886.67703579
"1142",2,15,87,20,4864299.02802963
"1143",2,21,92,21,4758934.95880773
"1144",1,12,83,19,5842596.8257309
"1145",1,27,20,5,327194.221078526
"1146",2,8,131,30,10362909.9394593
"1147",1,29,44,11,1667623.40973428
"1148",1,26,118,27,8505589.19592717
"1149",2,13,28,7,257054.072303019
"1150",1,29,144,33,10224970.9942734
"1151",1,23,91,21,6213569.5277489
"1152",2,9,76,18,4840653.79652935
"1153",2,19,57,14,3497153.2052941
"1154",1,21,23,6,541283.975401054
"1155",2,28,86,20,6199486.7372027
"1156",1,30,150,35,11336576.0342996
"1157",1,9,55,13,3101218.19014195
"1158",2,5,56,13,3216122.28623855
"1159",1,3,61,14,3559750.70277653
"1160",2,1,89,21,6099489.37440617
"1161",2,11,107,25,6232695.92195807
"1162",1,14,44,11,1693159.79536051
"1163",1,25,82,19,5157422.39420573
"1164",2,6,101,24,7117838.45483996
"1165",2,5,35,8,584446.824968685
"1166",1,23,44,11,2138665.82974245
"1167",2,11,119,28,5715383.17331918
"1168",1,23,18,5,311850.93694577
"1169",1,28,19,5,371044.500734936
"1170",1,6,131,30,9477444.51675137
"1171",2,27,142,33,10559469.3389602
"1172",1,22,28,7,867553.925385623
"1173",2,26,35,8,561339.578658132
"1174",1,7,23,6,572567.59812301
"1175",1,9,149,34,12060992.7448015
"1176",2,19,37,9,983570.180841786
"1177",2,30,80,19,4511896.08913756
"1178",1,28,28,7,842612.74706339
"1179",2,3,123,29,7174383.58782053
"1180",1,1,20,5,400503.895747843
"1181",2,2,117,27,6793807.1251072
"1182",1,12,82,19,5413375.12413
"1183",1,5,125,29,9933613.47171857
"1184",2,6,140,32,10311096.1566438
"1185",1,10,3,1,0.843514539230097
"1186",1,14,34,8,847966.987333994
"1187",2,16,103,24,6639169.6627489
"1188",1,28,103,24,6504475.80829545
"1189",1,5,22,6,414237.895573318
"1190",2,13,49,12,1192824.44191533
"1191",1,17,40,10,1896978.35552899
"1192",2,1,67,16,4407400.77347164
"1193",2,19,27,7,195602.029600041
"1194",2,23,35,8,477961.448518575
"1195",2,16,138,32,10872450.7365924
"1196",1,21,92,21,6408814.75297694
"1197",2,15,51,12,2666725.11667916
"1198",1,29,150,35,11501770.6228195
"1199",1,15,30,7,815328.216859759
"1200",2,23,14,4,245.537813402507
"1201",2,30,118,27,8226428.45944386
"1202",2,15,136,32,9736269.48134461
"1203",2,16,8,2,6.59813994081761
"1204",2,20,134,31,9739544.87667593
"1205",2,22,68,16,2676223.92672132
"1206",1,15,49,12,2727400.55869661
"1207",2,22,41,10,967516.162490916
"1208",2,28,18,5,9549.72487905157
"1209",1,8,147,34,10692064.5635418
"1210",2,6,46,11,817095.338957845
"1211",2,6,11,3,126.215175810026
"1212",1,6,127,29,9781657.39899199
"1213",2,18,70,16,4499099.06110669
"1214",1,22,62,15,3031536.9104524
"1215",2,23,90,21,5990447.71388396
"1216",1,10,30,7,1017494.91640059
"1217",2,8,44,11,2088897.37492587
"1218",2,17,17,4,2058.34539122339
"1219",2,22,118,27,8262096.86824925
"1220",2,29,121,28,9527420.24446109
"1221",1,23,34,8,1024082.03230745
"1222",2,16,17,4,1738.48499972537
"1223",1,1,45,11,2399034.83645067
"1224",2,26,85,20,5952428.44278433
"1225",1,6,103,24,6780746.41624218
"1226",1,5,121,28,8867884.07849604
"1227",1,17,92,21,6290526.77155524
"1228",2,11,141,33,11653183.5753813
"1229",2,24,102,24,6956565.12050507
"1230",1,19,138,32,10974168.0204959
"1231",2,24,129,30,10003449.7337778
"1232",2,26,82,19,5400695.39528154
"1233",2,17,34,8,417105.182133214
"1234",1,2,98,23,4725816.39179742
"1235",1,15,27,7,787902.31215287
"1236",2,21,61,14,3698003.88820883
"1237",1,22,90,21,5546353.48735604
"1238",1,8,80,19,5775625.63579746
"1239",1,8,98,23,6468774.79429441
"1240",1,22,137,32,9791833.50365297
"1241",1,21,90,21,6257732.4087957
"1242",2,5,150,35,9993783.1488726
"1243",2,3,55,13,2962639.05421507
"1244",1,15,79,19,5531352.73406457
"1245",2,17,35,8,801216.228489517
"1246",2,30,34,8,562568.763961795
"1247",1,2,112,26,8403853.95326418
"1248",2,29,136,32,10658672.5416936
"1249",1,18,74,17,5004790.57374386
"1250",2,12,104,24,8015227.92662572
"1251",1,26,63,15,2828041.01074573
"1252",2,30,37,9,227809.078218517
"1253",2,15,52,12,2653510.24208511
"1254",1,21,150,35,10872214.4438034
"1255",1,19,18,5,308846.86819192
"1256",2,27,137,32,10159275.9889051
"1257",2,18,6,2,3.9741091646548
"1258",1,18,124,29,8997689.75658787
"1259",2,9,125,29,9595301.78435943
"1260",2,11,97,23,5324936.35843474
"1261",1,19,100,23,6247842.33032517
"1262",2,10,82,19,5182799.16481564
"1263",2,9,81,19,5590929.53478208
"1264",1,14,150,35,10552234.8723269
"1265",2,28,70,16,3764296.93750583
"1266",2,12,82,19,5627178.44135966
"1267",1,23,96,22,6341576.94302593
"1268",2,8,5,2,2.38888739195945e-09
"1269",1,11,10,3,32994.6833968834
"1270",2,28,89,21,5983916.92789379
"1271",2,29,65,15,4807700.94781025
"1272",1,28,149,34,12115450.9351379
"1273",2,23,34,8,221355.000273519
"1274",2,6,143,33,9937819.16680392
"1275",2,15,80,19,5628374.13787096
"1276",1,9,2,1,0.000681641794741714
"1277",1,20,64,15,4365846.54910209
"1278",1,28,36,9,1407464.69078249
"1279",1,2,141,33,10350138.9863705
"1280",1,3,138,32,11290976.7396397
"1281",1,19,82,19,4628390.98540096
"1282",1,8,127,29,9918167.38962506
"1283",1,5,66,16,4090366.30172953
"1284",2,2,118,27,9180077.56315999
"1285",1,23,143,33,10765952.8631363
"1286",2,10,94,22,5948440.3259908
"1287",1,5,59,14,2631688.04781503
"1288",1,26,127,29,9818249.51921057
"1289",1,18,39,9,983703.123264596
"1290",1,6,94,22,6704252.91120919
"1291",2,17,71,17,3478905.28863676
"1292",2,16,84,20,6044354.06360557
"1293",1,28,72,17,4016320.98582441
"1294",1,6,84,20,5151862.23592579
"1295",2,18,39,9,578380.119480408
"1296",1,30,73,17,4789680.1481689
"1297",2,25,119,28,9743270.37608306
"1298",2,22,14,4,2634.38522959107
"1299",2,5,10,3,10.871486766042
"1300",1,29,23,6,524768.872372072
"1301",2,30,149,34,11972812.5059141
"1302",2,20,125,29,9216727.02615247
"1303",2,5,131,30,10763523.7297564
"1304",2,14,67,16,4335412.59638503
"1305",2,21,98,23,7586645.27832696
"1306",1,16,125,29,9801994.10201859
"1307",1,7,120,28,9081314.19046111
"1308",1,10,81,19,3934379.08925651
"1309",2,11,121,28,8718338.14404573
"1310",1,3,57,14,3833120.36797533
"1311",1,24,66,16,3352307.96004624
"1312",2,25,14,4,419.51077727153
"1313",1,26,146,34,8538101.25227826
"1314",1,17,134,31,10605165.6261687
"1315",2,20,114,27,6488578.91230726
"1316",1,27,109,25,8095772.15850562
"1317",2,13,32,8,320065.753828377
"1318",1,11,32,8,923890.590885183
"1319",1,30,3,1,0.0186565622039501
"1320",2,26,93,22,7042022.24480807
"1321",1,25,31,8,913921.281996087
"1322",1,14,75,18,4267429.07066487
"1323",1,1,5,2,39.4263150544962
"1324",2,9,60,14,3460917.42560064
"1325",2,16,120,28,7983053.0230831
"1326",2,9,134,31,9182387.17037617
"1327",1,14,59,14,3994895.5057443
"1328",1,4,124,29,8752731.57060563
"1329",2,7,32,8,463713.044070451
"1330",1,11,97,23,5561302.64525308
